index_cafeteria,cafeteria_name,menu_name,menu_price,label
10054.0,전상철갈비탕집,갈비전골,"17,000                            ",양식
10054.0,전상철갈비탕집,얼큰갈비탕,"15,000                            ",찜/탕/찌개
10061.0,감자골옹심이,감자옹심이,"9,000                            ",양식
10061.0,감자골옹심이,옹심이메밀칼국수,"8,000                            ",국수
10061.0,감자골옹심이,메밀국수,"7,000                            ",국수
10062.0,네버네버,산더미육회,"16,000                            ",분식
10062.0,네버네버,베이컨+모듬소시지,"15,000                            ",고기/구이
10062.0,네버네버,바싹모듬전,"13,000                            ",양식
10088.0,주문진게먹고회먹고,모듬회 (소),"80,000                            ",고기/구이
10088.0,주문진게먹고회먹고,주문진 붉은대게 2마리,"60,000                            ",찜/탕/찌개
10088.0,주문진게먹고회먹고,주문진 대게,변동가격                            ,회
10092.0,즐거운하루숯불생고기,토종닭백숙,"55,000                            ",치킨
10092.0,즐거운하루숯불생고기,육개장,"9,000                            ",고기/구이
10092.0,즐거운하루숯불생고기,갈비돈까스,"9,000                            ",돈까스
10093.0,처갓집양념치킨강대점,슈프림양념치킨,"21,000                            ",양식
10093.0,처갓집양념치킨강대점,치즈슈프림 양념치킨,"21,000                            ",치킨
10093.0,처갓집양념치킨강대점,허니올리고당야채양념치킨,"19,000                            ",양식
10094.0,청춘보쌈,청춘보쌈 (S),"4,900                            ",양식
10094.0,청춘보쌈,마늘보쌈 (S),"5,400                            ",고기/구이
10094.0,청춘보쌈,핫칠리보쌈 (S),"5,400                            ",분식
10102.0,엠브로키친 석사점,,,
10109.0,도우도우,치즈피자(2~3인),"15,900                            ",피자
10109.0,도우도우,페퍼로니피자(2~3인),"16,900                            ",피자
10109.0,도우도우,하와이안피자(2~3인),"17,900                            ",피자
10119.0,메가엠지씨커피춘천애막골점,아메리카노,,양식
10119.0,메가엠지씨커피춘천애막골점,카푸치노,,피자
10119.0,메가엠지씨커피춘천애막골점,꿀아메리카노,,양식
10120.0,고기극찬춘천점,찬과고기선물박스,,중식
10120.0,고기극찬춘천점,오롯이고기만,,양식
10120.0,고기극찬춘천점,고기만,,회
10121.0,피알(P.R),,,
10123.0,싸다아구찜앤탕,,,
10131.0,낭만의거리,,,
10132.0,화정,등심(150g),"25,000                            ",고기/구이
10132.0,화정,갈빗살(150g),"25,000                            ",고기/구이
10132.0,화정,제비추리(150g),"30,000                            ",고기/구이
10137.0,부산아지매국밥 춘천석사점,아지매국밥,"9,000                            ",국밥
10137.0,부산아지매국밥 춘천석사점,전통순대국밥,"9,000                            ",국밥
10137.0,부산아지매국밥 춘천석사점,순대국밥,"9,000                            ",국밥
10142.0,하루카와,,,
10149.0,리프(leaf),드립커피,,백반
10149.0,리프(leaf),핸드드립커피,,양식
10149.0,리프(leaf),디카페인드립커피,,양식
10150.0,카페솔(Cafe Sol),카페라떼,"3,400                            ",백반
10150.0,카페솔(Cafe Sol),카페모카,"4,500                            ",분식
10150.0,카페솔(Cafe Sol),카라멜 마끼아또,"4,500                            ",돈까스
10152.0,바우하우스(Bauhaus),,,
10154.0,옥이네콩탕,,,
10164.0,옐로우피자춘천점,치즈크러스트,,양식
10164.0,옐로우피자춘천점,크림치즈크러스트,,양식
10164.0,옐로우피자춘천점,베이컨,,양식
10195.0,샐러디춘천퇴계점,칠리베이컨 웜볼,,치킨
10195.0,샐러디춘천퇴계점,시저치킨 샐러디,,치킨
10195.0,샐러디춘천퇴계점,콥 샐러디,,양식
10197.0,주상옥,프렌치랙,"25,000                            ",회
10197.0,주상옥,숄더랙,"20,000                            ",양식
10197.0,주상옥,양등심,"18,000                            ",치킨
10199.0,우리동네전포차,닭볶음탕,"25,000                            ",치킨
10199.0,우리동네전포차,동태찌개,"15,000                            ",찜/탕/찌개
10199.0,우리동네전포차,낙지볶음,"15,000                            ",양식
10200.0,청춘관,청춘간장 (300g),"15,000                            ",양식
10200.0,청춘관,청춘양념 (200g),"14,000                            ",양식
10200.0,청춘관,김치삼겹말이찜,"16,000                            ",고기/구이
10201.0,까투리애막골점,,,
10206.0,노랑통닭석사점,엄청 큰 후라이드 치킨(오리지널),"18,000                            ",치킨
10206.0,노랑통닭석사점,엄청 큰 양념치킨(오리지널),"20,000                            ",치킨
10206.0,노랑통닭석사점,엄청 큰 깐풍치킨(오리지널),"20,000                            ",치킨
10207.0,배꼽시계,,,
10208.0,일품두부자박이,백숙,,백반
10208.0,일품두부자박이,열무국수,,국수
10208.0,일품두부자박이,두부구이,,양식
10212.0,태화루,짜장면,"4,000                            ",중식
10212.0,태화루,짬뽕,"6,000                            ",중식
10212.0,태화루,간짜장,"6,000                            ",중식
10213.0,오더히어버거,오리지날치즈버거,"7,500                            ",버거
10213.0,오더히어버거,베이컨치즈버거,"8,500                            ",버거
10213.0,오더히어버거,더블치즈버거,"10,500                            ",버거
10218.0,효자골,생고기김치찌개,,고기/구이
10218.0,효자골,된장찌개,,양식
10218.0,효자골,생삼겹살,,양식
10219.0,자매칼국수,칼국수,"8,000                            ",국수
10219.0,자매칼국수,들깨옹심이칼국수,"9,000                            ",국수
10219.0,자매칼국수,보쌈 (소),"30,000                            ",고기/구이
10224.0,버튼홀덤,,,
10230.0,이현푸드,,,
10231.0,시골한식뷔페,,,
10232.0,인생물음표,,,
10234.0,밥풀릭스춘천점,,,
10236.0,타코페퍼,타코,,고기/구이
10236.0,타코페퍼,퀘사디아,,회
10236.0,타코페퍼,감자튀김,,분식
10241.0,멘시루,돈코츠라멘,"7,500                            ",돈까스
10241.0,멘시루,탄탄카라미소라멘,"7,500                            ",양식
10241.0,멘시루,가츠동,"7,500                            ",회
10243.0,가미푸드,,,
10244.0,미소만족,족발,,고기/구이
10244.0,미소만족,숯불족발,,백반
10244.0,미소만족,마늘족발,,양식
10245.0,기대만족 춘천점,족쌈 냉면,,국수
10245.0,기대만족 춘천점,로제 족발 + 쟁반국수,,족발/보쌈
10245.0,기대만족 춘천점,2가지맛 반반족발 + 쟁반국수,,족발/보쌈
10247.0,LINE(라인),,,
10252.0,춘천제일닭갈비,닭갈비,"13,000                            ",치킨
10252.0,춘천제일닭갈비,닭내장,"13,000                            ",치킨
10252.0,춘천제일닭갈비,막국수,"8,000                            ",국수
10254.0,하노이별퇴계점,소고기쌀국수,"7,500                            ",국수
10254.0,하노이별퇴계점,닭고기쌀국수,"8,000                            ",국수
10254.0,하노이별퇴계점,해물쌀국수,"8,500                            ",국수
10257.0,라무진춘천석사점,징기스칸 양갈비 (230~250g),"28,000                            ",고기/구이
10257.0,라무진춘천석사점,징기스칸 프렌치랙 (180~200g),"28,000                            ",아시안
10257.0,라무진춘천석사점,징기스칸 양고기 (200g),"26,000                            ",고기/구이
10259.0,이모네한식,,,
10272.0,더담다,한우육회+초밥8P,"30,000                            ",고기/구이
10272.0,더담다,순살치즈찜닭,"27,000                            ",치킨
10272.0,더담다,보쌈한상(김치말이),"30,000                            ",백반
10277.0,인생건어물맥주강대점,칠리새우,"12,900                            ",중식
10277.0,인생건어물맥주강대점,크림새우,"12,900                            ",분식
10277.0,인생건어물맥주강대점,매콤감바스,"14,900                            ",회
10279.0,본가춘천스무숲점,갈비살,,고기/구이
10279.0,본가춘천스무숲점,꽃살,,고기/구이
10279.0,본가춘천스무숲점,돼지삼겹,,양식
10280.0,쌩김치찜,볶음밥,"3,000                            ",양식
10280.0,쌩김치찜,비빔면,"3,500                            ",양식
10280.0,쌩김치찜,짜파게티,"3,500                            ",국수
10283.0,이자카야천,안주,,양식
10283.0,이자카야천,소고기타다끼,,백반
10283.0,이자카야천,타코와사비,,분식
10285.0,피자피크춘천점,풀소유 (L),"25,500                            ",양식
10285.0,피자피크춘천점,진짜 새우를 잡수새우 (L),"28,000                            ",찜/탕/찌개
10285.0,피자피크춘천점,치즈 폭포수 (L),"19,000                            ",양식
10286.0,외곽,튀김우동,,중식
10286.0,외곽,새우튀김우동,,중식
10286.0,외곽,우동사리추가,,국수
10292.0,참참치킨호프춘천본점,후라이드,"12,000                            ",치킨
10292.0,참참치킨호프춘천본점,양념치킨,"13,500                            ",치킨
10292.0,참참치킨호프춘천본점,마늘간장치킨,"13,500                            ",치킨
10294.0,마라킹,마라탕,,중식
10294.0,마라킹,마라샹궈,,중식
10294.0,마라킹,볶음밥기본,,양식
10305.0,라사천,,,
10307.0,참한고깃집,,,
10322.0,프랭크버거춘천석사점,쉬림프 버거,"4,700                            ",버거
10322.0,프랭크버거춘천석사점,머쉬룸 버거,"8,300                            ",버거
10322.0,프랭크버거춘천석사점,JG버거,"9,300                            ",버거
10328.0,천사곱창석사점,모듬(220g),"15,900                            ",회
10328.0,천사곱창석사점,소곱창(200g),"14,900                            ",고기/구이
10328.0,천사곱창석사점,우삼겹(200g),"9,000                            ",고기/구이
10329.0,쉼표,,,
10332.0,서가네,양념,"9,000                            ",양식
10332.0,서가네,국물,"10,000                            ",양식
10332.0,서가네,찜닭(2인),"14,000                            ",고기/구이
10333.0,프리에어스페이스(Free Air Space),FAS 커피,"5,500                            ",회
10333.0,프리에어스페이스(Free Air Space),크림블라떼,"5,500                            ",백반
10333.0,프리에어스페이스(Free Air Space),아메리카노,"4,000                            ",양식
10340.0,화구박스,,,
10341.0,두리기갈매기살,,,
10342.0,행복한반찬,,,
10344.0,추억의7090,,,
10345.0,제주안방갈비석사점,,,
10346.0,먹새통,김치전,,양식
10346.0,먹새통,두부전,,양식
10346.0,먹새통,감자채전,,양식
10351.0,플랍라운지펍,,,
10352.0,화양연화커피,에스프레소,"3,500                            ",양식
10352.0,화양연화커피,아메리카노,"3,500                            ",양식
10352.0,화양연화커피,카페라떼,"4,000                            ",백반
10357.0,최고집순대국왕감자탕,순대국밥,,국밥
10357.0,최고집순대국왕감자탕,매운순대국,,국밥
10357.0,최고집순대국왕감자탕,순댓국,,국수
10363.0,수참치,참치 실장스페셜(1인),"80,000                            ",회
10363.0,수참치,참치 진 스페셜(1인),"55,000                            ",회
10363.0,수참치,참치 선 스페셜(1인),"38,000                            ",회
10364.0,굽찌,,,
10366.0,행복한마라탕,,,
10367.0,치즈랑피자,,,
10368.0,카페너니,솔티캐러멜크림라떼,"6,500                            ",고기/구이
10368.0,카페너니,카페라떼,"4,500                            ",백반
10368.0,카페너니,아인슈페너,"6,000                            ",양식
10369.0,낙원갈비집춘천점,소갈비살스페셜(780g)(2~4인),"91,000                            ",고기/구이
10369.0,낙원갈비집춘천점,(소)본갈비스페셜(7840g)(2~4인),"91,000                            ",고기/구이
10369.0,낙원갈비집춘천점,눈꽃세트(760g)(2~3인),"59,900                            ",양식
10379.0,시키묵자,,,
10382.0,회사랑,참돔회,,회
10382.0,회사랑,대방어회,,회
10382.0,회사랑,도다리세꼬시인,,분식
10387.0,술짠,,,
10393.0,펍큐(PUB Q),,,
10396.0,청춘포차,,,
10405.0,동내 낙곱새,,,
10406.0,챙길밥 치교치킨앤치킨,,,
10408.0,엄마집밥,,,
10410.0,질풍노도포차강원대점,,,
10411.0,레드브릭,마들렌,"2,500                            ",양식
10411.0,레드브릭,치즈무스케이크,"6,000                            ",양식
10411.0,레드브릭,스콘,"3,000                            ",양식
10413.0,진리국밥 춘천점,,,
10417.0,보울레시피 춘천점,나만의 레시피,"11,900                            ",양식
10417.0,보울레시피 춘천점,와이키키 브라운 포케,"13,900                            ",회
10417.0,보울레시피 춘천점,오리지널 하와이 포케,"13,900                            ",회
10420.0,비비큐춘천효자점,BBQ 양념치킨,"21,500                            ",고기/구이
10420.0,비비큐춘천효자점,황올 반+BBQ양념 반,"21,000                            ",회
10420.0,비비큐춘천효자점,바삭갈릭,"21,000                            ",중식
10427.0,영칼로리키친춘천점,,,
10430.0,파스타입니다춘천강대점,쓰촨 마라붐,,중식
10430.0,파스타입니다춘천강대점,청담동 트러플치킨,,백반
10430.0,파스타입니다춘천강대점,의성 양념치킨,,치킨
10431.0,피자플래넷,의좋은 4형제 피자(L),"25,900                            ",양식
10431.0,피자플래넷,폴소유 피자(L),"29,900                            ",피자
10431.0,피자플래넷,갈릭쉬림프피자(L),"24,900                            ",고기/구이
10434.0,바람,,,
10436.0,카페자작,,,
10438.0,태리로제춘천강원대점,,,
10439.0,꺄호(carreau),,,
10443.0,돈우정,무탁고기 한판 (900g),"80,000                            ",고기/구이
10443.0,돈우정,무탁고기 반판 (600g),"53,000                            ",고기/구이
10443.0,돈우정,한우 차돌박이 (150g),"23,000                            ",고기/구이
10446.0,바로덮밥바로파스타,,,
10452.0,광판팔뚝김밥교대점,,,
10458.0,킹(King),,,
10470.0,하루일식,점심 하루정식B코스,"25,000                            ",양식
10470.0,하루일식,저녁 하루정식A코스,"55,000                            ",양식
10470.0,하루일식,점심 하루정식A코스,"35,000                            ",양식
10473.0,샌드리아춘천애막골점,,,
10474.0,초마미엔,짜장면,"5,000                            ",중식
10474.0,초마미엔,짬뽕,"7,000                            ",중식
10474.0,초마미엔,해물짜장,"7,000                            ",양식
10481.0,르포렘,,,
10484.0,짝꿍,,,
10487.0,그리드,,,
10490.0,굿손춘천엔타점,분짜,"12,000                            ",분식
10490.0,굿손춘천엔타점,껌승,"13,000                            ",회
10490.0,굿손춘천엔타점,소고기 쌀국수,"12,000                            ",국수
10491.0,육회만드는사람들,,,
10496.0,시즌즈(SEASONS),아메리카노,,양식
10496.0,시즌즈(SEASONS),카페라떼,,백반
10496.0,시즌즈(SEASONS),바닐라라떼,,백반
10500.0,동근이숯불두마리치킨춘천점,숯불양념구이,,고기/구이
10500.0,동근이숯불두마리치킨춘천점,숯불소금구이,,고기/구이
10500.0,동근이숯불두마리치킨춘천점,숯불매화양념구이,,고기/구이
10517.0,바람골막국수,꿩 만두국,"7,000                            ",국수
10517.0,바람골막국수,칼제비,"7,000                            ",백반
10517.0,바람골막국수,동치미막국수,"7,000                            ",국수
10518.0,옹해야숯불닭발,,,
10519.0,잇빠이대박이네,군만두,,분식
10519.0,잇빠이대박이네,떡볶이,,분식
10519.0,잇빠이대박이네,매운떡볶이,,분식
10526.0,미소야춘천석사점,,,
10530.0,비온데이,,,
10531.0,쭈노치킨석사점,소금구이후라이드,"16,000                            ",치킨
10531.0,쭈노치킨석사점,핫후라이드,"17,000                            ",중식
10531.0,쭈노치킨석사점,매콤순살강정,"19,000                            ",고기/구이
10532.0,디올,,,
10533.0,동백,매화,"10,500                            ",회
10533.0,동백,진달래,"7,800                            ",회
10533.0,동백,개나리,"8,500                            ",회
10546.0,금돈,,,
10553.0,멕시카나 효자점,땡초치킨,"20,000                            ",치킨
10553.0,멕시카나 효자점,후라이드치킨,"18,000                            ",치킨
10553.0,멕시카나 효자점,반반치킨,"19,000                            ",백반
10554.0,소래해물찜,,,
10555.0,라라랜드,돈까스,"9,000                            ",국수
10555.0,라라랜드,생선까스,"10,000                            ",분식
10555.0,라라랜드,함박스테이크,"13,000                            ",고기/구이
10562.0,북한강쭈꾸미,북한강 정식(1인),"12,000                            ",양식
10562.0,북한강쭈꾸미,쭈꾸미볶음(1인분),"10,000                            ",고기/구이
10562.0,북한강쭈꾸미,쭈꾸미볶음(소),"16,000                            ",고기/구이
10593.0,코끼리김밥,,,
10600.0,달동네,김치전,,양식
10600.0,달동네,순두부찌개,,찜/탕/찌개
10600.0,달동네,부대볶음,,분식
10601.0,포세이돈,,,
10605.0,카페레드빈,에스프레소,,양식
10605.0,카페레드빈,아메리카노,,양식
10605.0,카페레드빈,카푸치노,,피자
10621.0,효자누룽지백숙,누룽지백숙 (토종닭),"50,000                            ",백반
10621.0,효자누룽지백숙,누룽지백숙 (오리),"55,000                            ",백반
10621.0,효자누룽지백숙,해물얼큰칼국수,"9,000                            ",국수
10630.0,데이시,,,
10637.0,돌담집,짜장,"5,000                            ",중식
10637.0,돌담집,잡채밥,"7,000                            ",중식
10637.0,돌담집,탕수육 (소),"15,000                            ",고기/구이
10642.0,호로롱김밥,매콤어묵김밥,,양식
10642.0,호로롱김밥,치즈김밥,,양식
10642.0,호로롱김밥,고기만두,,회
10643.0,원이네닭발,닭한마리,"30,000                            ",치킨
10643.0,원이네닭발,닭반마리,"23,000                            ",치킨
10643.0,원이네닭발,닭볶음탕,"35,000                            ",치킨
10645.0,명성푸드,,,
10648.0,은하수7080,,,
10652.0,나따오비까위드오므파탈,아메리카노(향긋한산미),"4,500                            ",버거
10652.0,나따오비까위드오므파탈,클래식 에그타르트,"3,100                            ",국수
10652.0,나따오비까위드오므파탈,아메리카노(다크초콜릿),"4,000                            ",양식
10672.0,큐스타앤펍,,,
10676.0,산천어춘천닭갈비,,,
10679.0,온반,,,
10681.0,광어야참치마,광어,,회
10681.0,광어야참치마,참치,,회
10681.0,광어야참치마,주도로,,회
10683.0,닭쳐,,,
10685.0,호주에서온스시,구운새우초밥 단품(4p),"4,700                            ",양식
10685.0,호주에서온스시,콤비네이션롤(9p),"10,900                            ",양식
10685.0,호주에서온스시,구운연어(4p) / 연어양파(4p)초밥 단품,"6,900                            ",고기/구이
10688.0,홍게대게직판장,,,
10691.0,카페 포 너드,아메리카노,"4,000                            ",양식
10691.0,카페 포 너드,시그니처 카페라떼,"5,200                            ",백반
10691.0,카페 포 너드,카푸치노,"5,500                            ",피자
10693.0,치킨엔,윙.봉 후라이드(1kg),"19,000                            ",고기/구이
10693.0,치킨엔,국물닭발 세트,"24,000                            ",치킨
10693.0,치킨엔,직화닭발 세트,"24,000                            ",치킨
10697.0,점프JUMP,,,
10701.0,하이홀덤 퇴계점,,,
10706.0,카페올리브,,,
10718.0,후라이드참잘하는집,후라이드치킨,,치킨
10718.0,후라이드참잘하는집,양념치킨,,치킨
10718.0,후라이드참잘하는집,간장치킨,,치킨
10720.0,케밥하우스,치킨 케밥,"5,500                            ",치킨
10720.0,케밥하우스,믹스 케밥,"7,500                            ",국밥
10720.0,케밥하우스,점보 케밥 치킨,"7,500                            ",치킨
10725.0,경성푸드빌,,,
10732.0,육칠이 춘천점,1인 삼겹/목살,,고기/구이
10732.0,육칠이 춘천점,LA소갈비,,고기/구이
10732.0,육칠이 춘천점,양념소갈비살,,고기/구이
10733.0,배달연구소,,,
10734.0,먹보정식,제육볶음,"10,000                            ",고기/구이
10734.0,먹보정식,오징어볶음,"10,000                            ",고기/구이
10734.0,먹보정식,제육오징어볶음,"10,000                            ",고기/구이
10736.0,포차전집,,,
10737.0,생각나는밥집,,,
10739.0,아짙오공일,아메리카노,"4,000                            ",양식
10739.0,아짙오공일,청포도 케일 주스,"6,000                            ",양식
10739.0,아짙오공일,BELT 샌드위치,"8,000                            ",백반
10740.0,백령,순두부찌개,,찜/탕/찌개
10740.0,백령,부추전,,양식
10740.0,백령,배추전,,양식
10756.0,영진푸드,,,
10758.0,플랩잭팬트리헤이춘천점,스프링샐러드,"8,900                            ",양식
10758.0,플랩잭팬트리헤이춘천점,수제리코타치즈샐러드,"13,900                            ",양식
10758.0,플랩잭팬트리헤이춘천점,허니치킨샐러드,"10,900                            ",치킨
10764.0,맹이네요리연구소,,,
10771.0,쩝쩝박사,,,
10784.0,알라딘,,,
10790.0,바른주방,,,
10793.0,오늘키친,,,
10797.0,준,,,
10799.0,바이르,,,
10808.0,정원달빛,아메리카노,"4,000                            ",양식
10808.0,정원달빛,카페라떼,"4,500                            ",백반
10808.0,정원달빛,레몬에이드,"6,000                            ",회
10813.0,별식당강원대점,생연어덮밥,"12,900                            ",국밥
10813.0,별식당강원대점,꼬막비빔밥,"9,900                            ",양식
10813.0,별식당강원대점,별카레,"9,900                            ",양식
10816.0,시골잔치국수,,,
10819.0,순대실록춘천점,전통 순댓국,"9,000                            ",분식
10819.0,순대실록춘천점,순댓국 정식,"13,000                            ",분식
10819.0,순대실록춘천점,머릿고기만 순댓국,"10,000                            ",고기/구이
10824.0,바다속풍경,광어(소),"22,000                            ",회
10824.0,바다속풍경,도미(중),"37,000                            ",회
10824.0,바다속풍경,우럭(소),"22,000                            ",고기/구이
10831.0,시리우스(sirius),,,
10832.0,우리할매떡볶이춘천점,,,
10833.0,김밥이선생,야채김밥,"3,000                            ",양식
10833.0,김밥이선생,참치김밥,"3,900                            ",분식
10833.0,김밥이선생,땡초어묵김밥,"3,900                            ",양식
10835.0,소양하다,에스프레소,,양식
10835.0,소양하다,아메리카노,,양식
10835.0,소양하다,카페라떼,,백반
10837.0,크레센트치킨앤버거,,,
10838.0,달리는커피춘천석사점,"샌드위치박스(소) 9,000원",변동가격                            ,양식
10838.0,달리는커피춘천석사점,"샌드위치과일박스(대) 18,000원",변동가격                            ,양식
10838.0,달리는커피춘천석사점,"1/2샌드위치+팩주스(5,000원)",변동가격                            ,양식
10841.0,단하비,수제 리코타 샐러드,"8,900                            ",피자
10841.0,단하비,명란 파스타,"11,500                            ",국수
10841.0,단하비,아라비아따,"11,500                            ",회
10845.0,달짠,,,
10848.0,초빈닭갈비,,,
10849.0,79대포춘천강원대점,해물 오꼬노미 빠삭파전,"8,500                            ",양식
10849.0,79대포춘천강원대점,비빔 한우육회,"12,900                            ",고기/구이
10849.0,79대포춘천강원대점,통삼겹 수육보쌈,"10,900                            ",족발/보쌈
10853.0,시민커피,에스프레소,,양식
10853.0,시민커피,아메리카노,,양식
10853.0,시민커피,카페라떼,,백반
10855.0,오늘날,,,
10859.0,돌아온왕십리곱창,야채곱창(1인분),"11,000                            ",분식
10859.0,돌아온왕십리곱창,알곱창(1인분),"13,000                            ",분식
10859.0,돌아온왕십리곱창,순대곱창(1인분),"13,000                            ",국밥
10865.0,코너스톤(CORNERSTONE),에스프레소,"3,500                            ",양식
10865.0,코너스톤(CORNERSTONE),자몽 주스,"5,000                            ",회
10865.0,코너스톤(CORNERSTONE),딸기 요거트,"6,000                            ",백반
10869.0,왕대박감자탕,,,
10874.0,지나오다,아메리카노,"3,500                            ",양식
10874.0,지나오다,카페라떼,"4,500                            ",백반
10874.0,지나오다,수제 레몬티,"5,000                            ",백반
10877.0,착한마약규토스트,스페셜 토스트,"5,300                            ",양식
10877.0,착한마약규토스트,불고기토스트,"5,000                            ",고기/구이
10877.0,착한마약규토스트,모짜렐라토스트,"5,900                            ",양식
10885.0,만나탕수육볶음밥,짜장,"5,000                            ",중식
10885.0,만나탕수육볶음밥,짬뽕,"7,000                            ",중식
10885.0,만나탕수육볶음밥,볶음밥,"6,000                            ",양식
10888.0,배부리,,,
10906.0,써니푸드,,,
10910.0,오오모리,쇼유라멘,,중식
10910.0,오오모리,마제소바,,피자
10910.0,오오모리,라면추가,,국수
10917.0,피플스클럽,새우우동,"24,000                            ",중식
10917.0,피플스클럽,닭볶음탕,"23,000                            ",치킨
10917.0,피플스클럽,항정살라쫄면,"22,000                            ",중식
10919.0,예부룩,만두국,,국수
10919.0,예부룩,함박스테이크,,고기/구이
10919.0,예부룩,커피,,양식
10920.0,놀이카페조인,,,
10925.0,중화반점,,,
10927.0,포지티브즈(Positives),과일타르트,"6,500                            ",회
10927.0,포지티브즈(Positives),감고커피,"6,500                            ",양식
10927.0,포지티브즈(Positives),크림바닐라라떼,"5,500                            ",치킨
10931.0,수라찬,5찬 한식도시락,"8,000                            ",분식
10931.0,수라찬,샐러드팩,"8,800                            ",양식
10931.0,수라찬,오피스팩,"7,700                            ",양식
10932.0,3939,,,
10934.0,그놈포차춘천애막골점,쭈우삼,"26,000                            ",양식
10934.0,그놈포차춘천애막골점,국물닭발,"21,000                            ",치킨
10934.0,그놈포차춘천애막골점,불막창,"20,000                            ",고기/구이
10940.0,주유,제주도 딱새우회(20마리~23마리),"28,000                            ",회
10940.0,주유,채끝등심 팬스테이크(250g),"25,000                            ",고기/구이
10940.0,주유,연어 사시미,"20,000                            ",회
10941.0,플랜피(PLAN.P),,,
10942.0,불사파포차,크림깐쇼새우,"13,900                            ",분식
10942.0,불사파포차,칠리깐쇼새우,"13,900                            ",중식
10942.0,불사파포차,해물왕짬뽕,"11,400                            ",찜/탕/찌개
10944.0,꽃이다,,,
10946.0,삼점일사,,,
10949.0,바코드,,,
10951.0,피자헛석사점,씨푸드킹 L,"36,900                            ",중식
10951.0,피자헛석사점,토핑킹&수퍼슈프림 L,"36,400                            ",고기/구이
10951.0,피자헛석사점,립스테이크&쉬림프 L,"37,900                            ",고기/구이
10957.0,화룡양꼬치,고급양갈비,,양식
10957.0,화룡양꼬치,모듬양꼬치,,분식
10957.0,화룡양꼬치,양고기,,고기/구이
10962.0,닭갈비짱,철판닭갈비,"12,000                            ",고기/구이
10962.0,닭갈비짱,참숯닭갈비,"13,000                            ",치킨
10962.0,닭갈비짱,참숯돼지불고기,"13,000                            ",고기/구이
10964.0,고기혁명춘천점,,,
10967.0,청년분식춘천점,감자폭탄세트,"11,800                            ",분식
10967.0,청년분식춘천점,떡치세트,"17,300                            ",치킨
10967.0,청년분식춘천점,떡순튀세트,"16,800                            ",분식
10972.0,하이홀덤춘천점,,,
10976.0,외양간,,,
10980.0,열정푸드,,,
10981.0,긱스피자춘천점,,,
10982.0,동양관,아부라소바,"9,000                            ",양식
10982.0,동양관,창란크림치즈,"7,000                            ",양식
10982.0,동양관,아게다시나스,"8,000                            ",회
10987.0,카페마르,,,
10989.0,애막골상회,로스카츠,"10,000                            ",고기/구이
10989.0,애막골상회,치즈카츠,"10,000                            ",양식
10989.0,애막골상회,반반카츠,"10,000                            ",백반
10994.0,월미당강원대점,차돌쌀국수,"10,000                            ",국수
10994.0,월미당강원대점,양지쌀국수,"10,500                            ",국수
10994.0,월미당강원대점,차돌양지쌀국수,"11,000                            ",국수
10995.0,마선생마약국밥춘천점,얼큰이국밥,,국밥
10995.0,마선생마약국밥춘천점,돼지국밥,,국밥
10995.0,마선생마약국밥춘천점,병천순대국밥,,국밥
10997.0,온해,사케동,"10,900                            ",회
10997.0,온해,스테키동,"11,000                            ",양식
10997.0,온해,텐동,"10,500                            ",양식
11008.0,아시안피자석사점,,,
11009.0,29페이지,아메리카노,"3,500                            ",양식
11009.0,29페이지,카페라떼,"4,500                            ",백반
11009.0,29페이지,연유라떼,"5,000                            ",분식
11015.0,케이에프씨춘천석사,KFC추천팩,"17,900                            ",양식
11015.0,케이에프씨춘천석사,KFC시그니처팩,"22,900                            ",고기/구이
11015.0,케이에프씨춘천석사,온가족모두팩,"28,800                            ",양식
11034.0,아재불닭발,,,
11036.0,심가당,찰순대,"3,000                            ",분식
11036.0,심가당,우엉김밥,"3,000                            ",양식
11036.0,심가당,옛날떡볶이,"3,000                            ",양식
11043.0,용수산,,,
11047.0,모꼬지,,,
11058.0,오믈하우스,S set,"9,000                            ",양식
11058.0,오믈하우스,M set,"10,000                            ",양식
11058.0,오믈하우스,기본 오므라이스,"5,000                            ",양식
11071.0,신짱깨집,콩짜장,"6,000                            ",중식
11071.0,신짱깨집,신 매운짜장,"7,500                            ",양식
11071.0,신짱깨집,간짜장,"7,500                            ",중식
11080.0,호반송어회배달전문점,,,
11083.0,고씨네카레강원대본점,돈까스카레,"8,000                            ",돈까스
11083.0,고씨네카레강원대본점,스페셜카레,"10,500                            ",회
11083.0,고씨네카레강원대본점,고로케카레,"8,000                            ",회
11085.0,강빠,모듬고로케,"10,000                            ",고기/구이
11085.0,강빠,명란계란탕,"18,000                            ",중식
11085.0,강빠,소고기 해물나베,"20,000                            ",고기/구이
11088.0,춘양화로,이베리코 아바니꼬 베요타(200g),"18,000                            ",백반
11088.0,춘양화로,양 등심(200g),"14,000                            ",고기/구이
11088.0,춘양화로,양 갈비(250g),"18,000                            ",고기/구이
11090.0,까투리 강대점,얼큰짬뽕탕,,찜/탕/찌개
11090.0,까투리 강대점,꼬지오뎅,,돈까스
11090.0,까투리 강대점,얼큰해물오뎅탕,,찜/탕/찌개
11091.0,아름다운식당(춘천시니어클럽),,,
11100.0,신미방마라탕,,,
11101.0,노모어피자춘천점,,,
11104.0,카우보이,리얼통닭한마리,"6,900                            ",치킨
11104.0,카우보이,리얼바비큐,"8,900                            ",백반
